"word","phonetic","part_of_speech_and_meanings","example_sentence","example_translation","audio_uk","audio_us"
"these","[ði:z]","adj.&pron.这些","These books are mine.","这些书是我的。","https://dict.youdao.com/dictvoice?type=1&audio=these","https://dict.youdao.com/dictvoice?type=2&audio=these"
"they","[ðei]","pron.(主格)他(她)们","They are going to the cinema tonight.","他们今晚要去看电影。","https://dict.youdao.com/dictvoice?type=1&audio=they","https://dict.youdao.com/dictvoice?type=2&audio=they"
"thick","[θik]","adj.厚的 粗的 密的 浓 adv.厚 浓 密 n.密集处 最厚处","The book has thick pages.","这本书的书页很厚。","https://dict.youdao.com/dictvoice?type=1&audio=thick","https://dict.youdao.com/dictvoice?type=2&audio=thick"
"thickness","['θiknis]","n.厚(度) 密(度) 一层 含混不清","Measure the thickness of the board.","测量木板的厚度。","https://dict.youdao.com/dictvoice?type=1&audio=thickness","https://dict.youdao.com/dictvoice?type=2&audio=thickness"
"thief","[θi:f]","n.窃贼 偷窃犯 小偷","The thief stole my wallet.","小偷偷了我的钱包。","https://dict.youdao.com/dictvoice?type=1&audio=thief","https://dict.youdao.com/dictvoice?type=2&audio=thief"
"thin","[θin]","adj.薄的 淡的 稀的 vi.变薄 变瘦 adv.薄薄地 稀疏地","The soup is too thin.","汤太稀了。","https://dict.youdao.com/dictvoice?type=1&audio=thin","https://dict.youdao.com/dictvoice?type=2&audio=thin"
"thing","[θiŋ]","n.物 用品 事情 情况 (复)things：所有物 财产 用品","I need to pack my things.","我需要收拾我的东西。","https://dict.youdao.com/dictvoice?type=1&audio=thing","https://dict.youdao.com/dictvoice?type=2&audio=thing"
"think","[θiŋk]","vt.想 想要 认为 考虑 记起 n.想","I think it's going to rain today.","我认为今天会下雨。","https://dict.youdao.com/dictvoice?type=1&audio=think","https://dict.youdao.com/dictvoice?type=2&audio=think"
"third","[θə:d]","num.第三 三分之一 adj.第三的 三分之一的","He finished in third place.","他获得第三名。","https://dict.youdao.com/dictvoice?type=1&audio=third","https://dict.youdao.com/dictvoice?type=2&audio=third"
"thirdly","['θə:dli]","adv.第三","Thirdly, we need to review the budget.","第三，我们需要审查预算。","https://dict.youdao.com/dictvoice?type=1&audio=thirdly","https://dict.youdao.com/dictvoice?type=2&audio=thirdly"
"thirst","[θə:st]","n.渴 口渴 渴望 vi.(for)渴望 渴求","After running, I felt a strong thirst.","跑完步后，我感到非常口渴。","https://dict.youdao.com/dictvoice?type=1&audio=thirst","https://dict.youdao.com/dictvoice?type=2&audio=thirst"
"thirsty","['θə:sti]","adj.口渴的 渴望的","The thirsty dog drank all the water.","口渴的狗把水全喝光了。","https://dict.youdao.com/dictvoice?type=1&audio=thirsty","https://dict.youdao.com/dictvoice?type=2&audio=thirsty"
"thirteen","['θə:ti:n]","num.十三 十三个","He is thirteen years old.","他十三岁。","https://dict.youdao.com/dictvoice?type=1&audio=thirteen","https://dict.youdao.com/dictvoice?type=2&audio=thirteen"
"thirty","['θə:ti]","num.三十 三十个","There are thirty students in the class.","班上有三十个学生。","https://dict.youdao.com/dictvoice?type=1&audio=thirty","https://dict.youdao.com/dictvoice?type=2&audio=thirty"
"this","[ðis]","adj.这 今 pron.这 这个 adv.这么 这样","This is my favorite book.","这是我最喜欢的书。","https://dict.youdao.com/dictvoice?type=1&audio=this","https://dict.youdao.com/dictvoice?type=2&audio=this"
"thorn","[θɔ:n]","n.刺 棘 荆棘 蒺藜","The rose has sharp thorns.","玫瑰有尖锐的刺。","https://dict.youdao.com/dictvoice?type=1&audio=thorn","https://dict.youdao.com/dictvoice?type=2&audio=thorn"
"thorough","['θʌrə]","adj.彻底的 详尽的 完全的 精心的","He conducted a thorough investigation.","他进行了彻底的调查。","https://dict.youdao.com/dictvoice?type=1&audio=thorough","https://dict.youdao.com/dictvoice?type=2&audio=thorough"
"those","[ðəuz]","pron.那些 adj.那些","Those shoes are too big for me.","那些鞋子对我来说太大了。","https://dict.youdao.com/dictvoice?type=1&audio=those","https://dict.youdao.com/dictvoice?type=2&audio=those"
"though","[ðəu]","conj.虽然 尽管 adv.可是 然而 不过","Though it rained, we went hiking.","尽管下雨，我们还是去徒步了。","https://dict.youdao.com/dictvoice?type=1&audio=though","https://dict.youdao.com/dictvoice?type=2&audio=though"
"thought","[θɔ:t]","n.思想 思维 想法 观念 意向 动词 think 的过去式和过去分词","I had a thought about the project.","我对这个项目有一个想法。","https://dict.youdao.com/dictvoice?type=1&audio=thought","https://dict.youdao.com/dictvoice?type=2&audio=thought"
"thoughtful","['θɔ:tfəl]","adj.沉思的 体贴的","She is always thoughtful towards others.","她总是体贴他人。","https://dict.youdao.com/dictvoice?type=1&audio=thoughtful","https://dict.youdao.com/dictvoice?type=2&audio=thoughtful"
"thousand","['θauzənd]","num.千 千个 n.无数 千 (复)thousands：成千上万 许许多多","There are thousands of stars in the sky.","天空中有成千上万的星星。","https://dict.youdao.com/dictvoice?type=1&audio=thousand","https://dict.youdao.com/dictvoice?type=2&audio=thousand"
"thread","[θred]","n.线 细丝 螺纹 头绪 线索 思路 vt.穿线于 穿过 遍布 vi.小心地通过 蜿蜒前进 滴下成丝状","She threaded the needle carefully.","她小心地穿好针。","https://dict.youdao.com/dictvoice?type=1&audio=thread","https://dict.youdao.com/dictvoice?type=2&audio=thread"
"threat","[θret]","n.威胁 恐吓 凶兆 vt.威胁 恐吓","The dark clouds were a threat of rain.","乌云预示着要下雨。","https://dict.youdao.com/dictvoice?type=1&audio=threat","https://dict.youdao.com/dictvoice?type=2&audio=threat"
"threaten","['θretn]","vt.&vi.威胁 恐吓","The men threatened him with a knife.","那些人用刀威胁他。","https://dict.youdao.com/dictvoice?type=1&audio=threaten","https://dict.youdao.com/dictvoice?type=2&audio=threaten"
"three","[θri:]","num.三 三个 pron. & adj.三(个 只...)","I have three apples.","我有三个苹果。","https://dict.youdao.com/dictvoice?type=1&audio=three","https://dict.youdao.com/dictvoice?type=2&audio=three"
"thrill","[θril]","n.一阵激动 震颤 激动 v.(使)震颤 兴奋 激动","The roller coaster gave us a thrill.","过山车让我们激动不已。","https://dict.youdao.com/dictvoice?type=1&audio=thrill","https://dict.youdao.com/dictvoice?type=2&audio=thrill"
"thrive","[θraiv]","vi.兴旺 繁荣 旺盛 茁壮成长","The business continues to thrive.","生意持续兴旺。","https://dict.youdao.com/dictvoice?type=1&audio=thrive","https://dict.youdao.com/dictvoice?type=2&audio=thrive"
"throat","[θrəut]","n.咽喉 喉咙 嗓音 vt.低语 压着嗓子说(唱)","He has a sore throat.","他喉咙痛。","https://dict.youdao.com/dictvoice?type=1&audio=throat","https://dict.youdao.com/dictvoice?type=2&audio=throat"
"throne","[θrəun]","n.宝座 御座 王位 君主","The king sat on his throne.","国王坐在宝座上。","https://dict.youdao.com/dictvoice?type=1&audio=throne","https://dict.youdao.com/dictvoice?type=2&audio=throne"
"throng","[θrɔ:ŋ]","n.群 人群 群众 一大群 大量 vt.挤满 群集 挤压 adj.拥挤的 忙的","A throng of people gathered in the square.","广场上挤满了人群。","https://dict.youdao.com/dictvoice?type=1&audio=throng","https://dict.youdao.com/dictvoice?type=2&audio=throng"
"through","[θru:]","prep.经过 穿过 凭借 adv.从头到尾 穿越 完全 adj.完成的 完结的 贯穿的 直通的","We walked through the park.","我们穿过公园。","https://dict.youdao.com/dictvoice?type=1&audio=through","https://dict.youdao.com/dictvoice?type=2&audio=through"
"throughout","[θru:'aut]","prep.遍及 贯穿 adv.到处 自始至终","He traveled throughout Europe.","他走遍了整个欧洲。","https://dict.youdao.com/dictvoice?type=1&audio=throughout","https://dict.youdao.com/dictvoice?type=2&audio=throughout"
"throw","[θrəu]","vt.投 掷 抛 扔 n.投掷 抛","Throw the ball to me.","把球扔给我。","https://dict.youdao.com/dictvoice?type=1&audio=throw","https://dict.youdao.com/dictvoice?type=2&audio=throw"
"thrust","[θrʌst]","vt.插 刺 推挤 n.插 讽刺 推力 刺 力推","He thrust the sword into the target.","他把剑刺入目标。","https://dict.youdao.com/dictvoice?type=1&audio=thrust","https://dict.youdao.com/dictvoice?type=2&audio=thrust"
"thumb","[θʌm]","n.(大)拇指 v.翻阅 示意 要求搭车","He hurt his thumb while playing.","他玩耍时弄伤了拇指。","https://dict.youdao.com/dictvoice?type=1&audio=thumb","https://dict.youdao.com/dictvoice?type=2&audio=thumb"
"thunder","['θʌndə]","n.雷 雷声 vi.打雷 轰隆地响 vt.吼出 大声喊出","Thunder rumbled in the distance.","远处雷声隆隆。","https://dict.youdao.com/dictvoice?type=1&audio=thunder","https://dict.youdao.com/dictvoice?type=2&audio=thunder"
"Thursday","['θə:zdi]","n.星期四","We will meet on Thursday.","我们星期四见面。","https://dict.youdao.com/dictvoice?type=1&audio=Thursday","https://dict.youdao.com/dictvoice?type=2&audio=Thursday"
"thus","[ðʌs]","adv.如此 这样 因而 因此 从而","He failed the exam, thus he must retake it.","他考试不及格，因此必须重考。","https://dict.youdao.com/dictvoice?type=1&audio=thus","https://dict.youdao.com/dictvoice?type=2&audio=thus"
"tick","[tik]","n.滴答声 记号 勾号 虱类 扁虱 被套 枕套 褥套 条纹厚棉布 <英>赊账 赊欠 vt.给...标记号 vi.滴答作响 运作","The clock ticks loudly.","钟表滴答作响。","https://dict.youdao.com/dictvoice?type=1&audio=tick","https://dict.youdao.com/dictvoice?type=2&audio=tick"
"ticket","['tikit]","n.票 券 标签 罚款单 纲领 传票 vt.加标签于售票","I bought a train ticket.","我买了一张火车票。","https://dict.youdao.com/dictvoice?type=1&audio=ticket","https://dict.youdao.com/dictvoice?type=2&audio=ticket"
"tide","[taid]","n.潮 潮汐 潮流 潮水 趋势","The tide is coming in.","潮水正在上涨。","https://dict.youdao.com/dictvoice?type=1&audio=tide","https://dict.youdao.com/dictvoice?type=2&audio=tide"
"tidy","['taidi]","adj 整洁的 整齐的 <口>相当大的 vt.使整洁 整理 vi.整理 收拾 n.(沙发 椅子等的)背罩 装杂物的容器","Keep your room tidy.","保持房间整洁。","https://dict.youdao.com/dictvoice?type=1&audio=tidy","https://dict.youdao.com/dictvoice?type=2&audio=tidy"
"tie","[tai]","n.领带 结 束缚 不分胜负 联系 vt.系 约束 捆绑 vi.打结 连结","He wore a red tie.","他戴了一条红领带。","https://dict.youdao.com/dictvoice?type=1&audio=tie","https://dict.youdao.com/dictvoice?type=2&audio=tie"
"tiger","['taigə]","n.老虎 凶残之人","The tiger roared loudly.","老虎大声咆哮。","https://dict.youdao.com/dictvoice?type=1&audio=tiger","https://dict.youdao.com/dictvoice?type=2&audio=tiger"
"tight","[tait]","adj.紧的 紧身的 严厉的 密集的 拮据的 adv.紧紧地 牢固地 迅速地","The lid is too tight to open.","盖子太紧打不开。","https://dict.youdao.com/dictvoice?type=1&audio=tight","https://dict.youdao.com/dictvoice?type=2&audio=tight"
"till","[til]","prep.&conj.直到...为止 vt.耕作 n.放钱的抽屉 冰碛","Wait till I return.","等我回来。","https://dict.youdao.com/dictvoice?type=1&audio=till","https://dict.youdao.com/dictvoice?type=2&audio=till"
"timber","['timbə]","n.木材 木料","The house is made of timber.","房子是用木材建造的。","https://dict.youdao.com/dictvoice?type=1&audio=timber","https://dict.youdao.com/dictvoice?type=2&audio=timber"
"time","[taim]","n.时间 时机 次数 回倍 vt.为...安排时间 计时 定时 乘 v.[计算机]DOS 命令显示并允许改变系统时间 adj.根据时间的 时间上的","What time is it?","现在几点？","https://dict.youdao.com/dictvoice?type=1&audio=time","https://dict.youdao.com/dictvoice?type=2&audio=time"
"timetable","['taim.teibl]","n.时间表 时刻表 课程表","Check the train timetable.","查看火车时刻表。","https://dict.youdao.com/dictvoice?type=1&audio=timetable","https://dict.youdao.com/dictvoice?type=2&audio=timetable"
"timid","['timid]","adj.胆怯的 羞怯的","The timid child hid behind his mother.","胆怯的孩子躲在妈妈身后。","https://dict.youdao.com/dictvoice?type=1&audio=timid","https://dict.youdao.com/dictvoice?type=2&audio=timid"
"tin","[tin]","n.锡 罐头 听头 adj.锡制的 vt.镀锡于","The cookies are in a tin.","饼干在一个锡盒里。","https://dict.youdao.com/dictvoice?type=1&audio=tin","https://dict.youdao.com/dictvoice?type=2&audio=tin"
"tiny","['taini]","adj.微小的 极小的","She lives in a tiny apartment.","她住在一个很小的公寓里。","https://dict.youdao.com/dictvoice?type=1&audio=tiny","https://dict.youdao.com/dictvoice?type=2&audio=tiny"
"tip","[tip]","n.梢 末端 尖 尖端 小费 提示 轻击 翻倒 倾斜 vi.给小费 装顶端 去掉...的顶部 倾斜 翻倒 vt.轻击","He gave the waiter a tip.","他给了服务员小费。","https://dict.youdao.com/dictvoice?type=1&audio=tip","https://dict.youdao.com/dictvoice?type=2&audio=tip"
"tire","['taiə]","vi.疲劳 累 厌倦 vt.使疲倦 厌烦 n.轮胎 金属圈","Running tires me out.","跑步让我很累。","https://dict.youdao.com/dictvoice?type=1&audio=tire","https://dict.youdao.com/dictvoice?type=2&audio=tire"
"tired","['taiəd]","adj.疲劳的 疲倦的 累的 厌倦的 装备以轮胎的 (动词 tire 的过去式和过去分词形式)","I am tired after work.","工作之后我很累。","https://dict.youdao.com/dictvoice?type=1&audio=tired","https://dict.youdao.com/dictvoice?type=2&audio=tired"
"tissue","['tiʃu:]","n.薄绢 薄纸 (生物的)组织 织物 纸巾","Use a tissue to wipe your nose.","用纸巾擦鼻子。","https://dict.youdao.com/dictvoice?type=1&audio=tissue","https://dict.youdao.com/dictvoice?type=2&audio=tissue"
"title","['taitl]","n.标题 题目 称号 头衔 称号 vt.予称号 加标题于 adj.标题的","The book's title is interesting.","这本书的标题很有趣。","https://dict.youdao.com/dictvoice?type=1&audio=title","https://dict.youdao.com/dictvoice?type=2&audio=title"
"to","[tu:]","prep.表示方向 到 向 达到 (表示间接关系) 给 离 对于 为了 adv.表示方向 去","I am going to school.","我要去学校。","https://dict.youdao.com/dictvoice?type=1&audio=to","https://dict.youdao.com/dictvoice?type=2&audio=to"
"toast","['təust]","n.烤面包 吐司 祝酒 祝酒词 被祝酒的人 vt.烘烤 vi. (为...)祝酒","Let's make a toast to the bride and groom.","让我们为新郎新娘干杯。","https://dict.youdao.com/dictvoice?type=1&audio=toast","https://dict.youdao.com/dictvoice?type=2&audio=toast"
"tobacco","[tə'bækəu]","n.烟草 烟叶","He quit smoking tobacco.","他戒了烟。","https://dict.youdao.com/dictvoice?type=1&audio=tobacco","https://dict.youdao.com/dictvoice?type=2&audio=tobacco"
"today","[tə'dei]","adv.在今天 现在 当今 n.今天 当今 adj.现在的","Today is Monday.","今天是星期一。","https://dict.youdao.com/dictvoice?type=1&audio=today","https://dict.youdao.com/dictvoice?type=2&audio=today"
"toe","['təu]","n.脚趾 足尖 vt.趾触 趾踢 vi.踮着脚尖走","I stubbed my toe on the table.","我把脚趾撞到桌子上。","https://dict.youdao.com/dictvoice?type=1&audio=toe","https://dict.youdao.com/dictvoice?type=2&audio=toe"
"together","[tə'geðə]","adv.共同 一起 adj.妥当的 镇定的","We worked together on the project.","我们在项目上一起工作。","https://dict.youdao.com/dictvoice?type=1&audio=together","https://dict.youdao.com/dictvoice?type=2&audio=together"
"toilet","['tɔilit]","n.厕所 盥洗室 浴室 梳洗 打扮 礼服 创口 洗涤 v.打扮 使用厕所","The toilet is occupied.","厕所有人。","https://dict.youdao.com/dictvoice?type=1&audio=toilet","https://dict.youdao.com/dictvoice?type=2&audio=toilet"
"tolerance","['tɔlərəns]","n.忍受 容忍 忍耐力 宽容 公差","He has a high tolerance for spicy food.","他对辣的食物耐受力很高。","https://dict.youdao.com/dictvoice?type=1&audio=tolerance","https://dict.youdao.com/dictvoice?type=2&audio=tolerance"
"tolerate","['tɔləreit]","vt.忍受 容忍 宽恕","She cannot tolerate noise while studying.","她学习时无法忍受噪音。","https://dict.youdao.com/dictvoice?type=1&audio=tolerate","https://dict.youdao.com/dictvoice?type=2&audio=tolerate"
"tomato","[tə'mɑ:təu tə'meitəu]","n.番茄 西红柿","I bought fresh tomatoes from the market.","我从市场买了新鲜的番茄。","https://dict.youdao.com/dictvoice?type=1&audio=tomato","https://dict.youdao.com/dictvoice?type=2&audio=tomato"
"tomb","[tu:m]","n.坟 冢 vt.埋葬","The ancient tomb was discovered last year.","古墓在去年被发现。","https://dict.youdao.com/dictvoice?type=1&audio=tomb","https://dict.youdao.com/dictvoice?type=2&audio=tomb"
"tomorrow","[tə'mɔrəu]","adv.在明天 n.明天 将来","We will finish the work tomorrow.","我们明天完成工作。","https://dict.youdao.com/dictvoice?type=1&audio=tomorrow","https://dict.youdao.com/dictvoice?type=2&audio=tomorrow"
"ton","[tʌn]","n.吨 大量","The ship can carry 500 tons of cargo.","这艘船能装载500吨货物。","https://dict.youdao.com/dictvoice?type=1&audio=ton","https://dict.youdao.com/dictvoice?type=2&audio=ton"
"tone","[təun]","n.音 腔调 声调 音调 语气 品质 色调 vt.使更健壮 装腔作势地说 定调 调色 vi.调和(颜色) 呈现悦目色调","She spoke in a friendly tone.","她用友好的语气说话。","https://dict.youdao.com/dictvoice?type=1&audio=tone","https://dict.youdao.com/dictvoice?type=2&audio=tone"
"tongue","[tʌŋ]","n.舌 舌头 舌状物 语言 口才 v.舔 用舌吹奏管乐器 发音","He burned his tongue on hot soup.","他被热汤烫到舌头。","https://dict.youdao.com/dictvoice?type=1&audio=tongue","https://dict.youdao.com/dictvoice?type=2&audio=tongue"
"tonight","[tə'nait]","adv.在今夜 n.今夜","We will watch a movie tonight.","我们今晚看电影。","https://dict.youdao.com/dictvoice?type=1&audio=tonight","https://dict.youdao.com/dictvoice?type=2&audio=tonight"
"too","[tu:]","adv.也 还 太 过分 很","I want to come too.","我也想来。","https://dict.youdao.com/dictvoice?type=1&audio=too","https://dict.youdao.com/dictvoice?type=2&audio=too"
"tool","[tu:l]","n.工具 器具 用具 手段 被利用者 印压的图案 vt.用工具加工 vi.使用工具","Hammer is a basic tool.","锤子是基本工具。","https://dict.youdao.com/dictvoice?type=1&audio=tool","https://dict.youdao.com/dictvoice?type=2&audio=tool"
"tooth","[tu:θ]","n.牙齿 齿状物 粗糙表面 嗜好 (复)teeth 有效手段","He brushed his teeth before bed.","他睡前刷牙。","https://dict.youdao.com/dictvoice?type=1&audio=tooth","https://dict.youdao.com/dictvoice?type=2&audio=tooth"
"top","[tɔp]","n.顶 顶部 首位 adj.顶的 最高的 顶端的 v.高过 加顶 高耸","He reached the top of the mountain.","他到达了山顶。","https://dict.youdao.com/dictvoice?type=1&audio=top","https://dict.youdao.com/dictvoice?type=2&audio=top"
"topic","['tɔpik]","n.题目 论题 话题","Today's topic is climate change.","今天的话题是气候变化。","https://dict.youdao.com/dictvoice?type=1&audio=topic","https://dict.youdao.com/dictvoice?type=2&audio=topic"
"torch","[tɔ:tʃ]","n.火炬 火把 手电筒 纵火犯 v.用火炬点燃","He held a torch to light the path.","他拿着火把照亮道路。","https://dict.youdao.com/dictvoice?type=1&audio=torch","https://dict.youdao.com/dictvoice?type=2&audio=torch"
"torrent","['tɔrənt]","n.奔流 激流 洪流 山洪 adj.奔流的 汹涌的","A torrent of rain fell all night.","整夜下着倾盆大雨。","https://dict.youdao.com/dictvoice?type=1&audio=torrent","https://dict.youdao.com/dictvoice?type=2&audio=torrent"
"tortoise","['tɔ:təs]","n.龟 乌龟","The tortoise moves slowly.","乌龟行动缓慢。","https://dict.youdao.com/dictvoice?type=1&audio=tortoise","https://dict.youdao.com/dictvoice?type=2&audio=tortoise"
"torture","['tɔ:tʃə]","n.拷问 折磨 痛苦 vt.拷打 拷问 使痛苦 曲解","The prisoner endured terrible torture.","囚犯忍受了可怕的折磨。","https://dict.youdao.com/dictvoice?type=1&audio=torture","https://dict.youdao.com/dictvoice?type=2&audio=torture"
"toss","[tɔs]","vt.&vi.扔 抛 掷 投掷 摇荡 辗转 n.投掷 震荡","He tossed the ball to his friend.","他把球抛给朋友。","https://dict.youdao.com/dictvoice?type=1&audio=toss","https://dict.youdao.com/dictvoice?type=2&audio=toss"
"total","['təutl]","adj.总的 全体的 完全的 vi.合计 总共 n.总数 合计","The total cost is $50.","总费用是50美元。","https://dict.youdao.com/dictvoice?type=1&audio=total","https://dict.youdao.com/dictvoice?type=2&audio=total"
"touch","[tʌtʃ]","vt.触摸 触动 吃 喝 触及 感动 vi.接触 联系 n.触 触觉 接触 少许 痕迹 修饰","Be careful not to touch the hot stove.","小心不要碰热炉子。","https://dict.youdao.com/dictvoice?type=1&audio=touch","https://dict.youdao.com/dictvoice?type=2&audio=touch"
"tough","[tʌf]","adj.坚韧的 健壮的 强硬的 艰苦的 棘手的 严厉的 adv.以强硬的态度 n.暴徒 恶棍","He is a tough competitor.","他是个强悍的竞争者。","https://dict.youdao.com/dictvoice?type=1&audio=tough","https://dict.youdao.com/dictvoice?type=2&audio=tough"
"tour","[tuə]","n.&vi.旅行 游历 旅游 周游 观光 巡回","They went on a tour of Europe.","他们去了欧洲旅游。","https://dict.youdao.com/dictvoice?type=1&audio=tour","https://dict.youdao.com/dictvoice?type=2&audio=tour"
"tourist","['tuərist]","n.旅游者 观光者","The city is full of tourists.","这座城市满是游客。","https://dict.youdao.com/dictvoice?type=1&audio=tourist","https://dict.youdao.com/dictvoice?type=2&audio=tourist"
"toward","[tə'wɔ:d]","prep.向 对于 接近 关于 将近 朝 adj.有希望的 有利的 逼近的","He walked toward the station.","他朝车站走去。","https://dict.youdao.com/dictvoice?type=1&audio=toward","https://dict.youdao.com/dictvoice?type=2&audio=toward"
"towards","[tə'wɔ:dz]","prep.向 朝 关于 adj.在即的 有希望的","The festival is towards the end of the month.","节日接近月末。","https://dict.youdao.com/dictvoice?type=1&audio=towards","https://dict.youdao.com/dictvoice?type=2&audio=towards"
"towel","['tauəl, taul]","n.毛巾 手巾 v.用毛巾擦","Use a towel to dry your hands.","用毛巾擦干手。","https://dict.youdao.com/dictvoice?type=1&audio=towel","https://dict.youdao.com/dictvoice?type=2&audio=towel"
"tower","['tauə]","n.塔 高楼 vi.屹立 高耸","The tower overlooks the city.","塔楼俯瞰整座城市。","https://dict.youdao.com/dictvoice?type=1&audio=tower","https://dict.youdao.com/dictvoice?type=2&audio=tower"
"town","[taun]","n.镇 市镇 城镇 城市","The town is very quiet at night.","这个小镇夜晚非常安静。","https://dict.youdao.com/dictvoice?type=1&audio=town","https://dict.youdao.com/dictvoice?type=2&audio=town"
"toy","[tɔi]","n.玩具 玩物 adj.供玩耍的 玩具的 v.玩弄","The child played with a toy car.","孩子玩玩具车。","https://dict.youdao.com/dictvoice?type=1&audio=toy","https://dict.youdao.com/dictvoice?type=2&audio=toy"
"trace","[treis]","n.痕迹 踪迹 微量 丝毫 vt.跟踪 追踪 找出根源 描绘 vi.追踪","Police found traces of the suspect.","警方发现了嫌疑人的痕迹。","https://dict.youdao.com/dictvoice?type=1&audio=trace","https://dict.youdao.com/dictvoice?type=2&audio=trace"
"track","[træk]","n.行踪 踪迹 路径 轨道 小路 跑道 惯例 常规","The car left tracks in the mud.","车在泥地里留下了痕迹。","https://dict.youdao.com/dictvoice?type=1&audio=track","https://dict.youdao.com/dictvoice?type=2&audio=track"
"tractor","['træktə]","n.拖拉机 牵引车 螺旋桨飞机","The farmer drives a tractor.","农夫开着拖拉机。","https://dict.youdao.com/dictvoice?type=1&audio=tractor","https://dict.youdao.com/dictvoice?type=2&audio=tractor"
"trade","[treid]","n.贸易 交易 买卖 职业 vi.交易 进行交易 做买卖 交换 adj.贸易的 商业的","She works in the trade industry.","她从事商业行业。","https://dict.youdao.com/dictvoice?type=1&audio=trade","https://dict.youdao.com/dictvoice?type=2&audio=trade"
"tradition","[trə'diʃən]","n.传统 惯例","It is a family tradition to gather for dinner on Sundays.","星期天全家聚餐是家族传统。","https://dict.youdao.com/dictvoice?type=1&audio=tradition","https://dict.youdao.com/dictvoice?type=2&audio=tradition"
"traditional","[trə'diʃənəl]","adj.传统的 惯例的","He wears traditional clothing during festivals.","节日期间他穿传统服饰。","https://dict.youdao.com/dictvoice?type=1&audio=traditional","https://dict.youdao.com/dictvoice?type=2&audio=traditional"
"traffic","['træfik]","n.交通 通行 (人或车等)交通流量 不正当生意(走私) v.做生意(多指违法的) 游览","Traffic is heavy during rush hour.","高峰期交通繁忙。","https://dict.youdao.com/dictvoice?type=1&audio=traffic","https://dict.youdao.com/dictvoice?type=2&audio=traffic"
"tragedy","['trædʒidi]","n.悲剧 惨事 惨案 灾难","The play is a famous tragedy.","这部戏是一出著名的悲剧。","https://dict.youdao.com/dictvoice?type=1&audio=tragedy","https://dict.youdao.com/dictvoice?type=2&audio=tragedy"
"trail","[treil]","n.痕迹 踪迹 小径 尾 vt.跟踪 追踪 拖拽 vi.拖 尾随 追踪 落后于","The hikers followed the trail through the forest.","徒步者沿着森林中的小径行进。","https://dict.youdao.com/dictvoice?type=1&audio=trail","https://dict.youdao.com/dictvoice?type=2&audio=trail"
"train","[trein]","vt.培养 训练 培训 n.列车 火车 队列 行列 一系列","She trains dogs for competitions.","她训练狗参加比赛。","https://dict.youdao.com/dictvoice?type=1&audio=train","https://dict.youdao.com/dictvoice?type=2&audio=train"
"training","['treiniŋ]","n.训练 锻炼 培养 (动词 train 的现在分词和动名词形式)","The athlete underwent intensive training.","这名运动员进行了强化训练。","https://dict.youdao.com/dictvoice?type=1&audio=training","https://dict.youdao.com/dictvoice?type=2&audio=training"
"traitor","['treitə]","n.叛徒 卖国贼 出卖朋友者","He was branded a traitor for leaking secrets.","他因泄露秘密被视为叛徒。","https://dict.youdao.com/dictvoice?type=1&audio=traitor","https://dict.youdao.com/dictvoice?type=2&audio=traitor"
"tram","[træm]","n.(有轨)电车 矿车 煤车 缆车","Trams are a popular mode of city transport in Europe.","电车是欧洲城市中流行的交通工具。","https://dict.youdao.com/dictvoice?type=1&audio=tram","https://dict.youdao.com/dictvoice?type=2&audio=tram"
"tramp","[træmp]","n.流浪者 游民 重步声 v.践踏 重步行走","A tramp was sleeping under the bridge.","一个流浪者在桥下睡觉。","https://dict.youdao.com/dictvoice?type=1&audio=tramp","https://dict.youdao.com/dictvoice?type=2&audio=tramp"
"transfer","[træns'fə:]","vt & vi.转移 调动 调转 调任 n.迁移 移动 换车","She will transfer to another department next month.","她下个月将调到另一个部门。","https://dict.youdao.com/dictvoice?type=1&audio=transfer","https://dict.youdao.com/dictvoice?type=2&audio=transfer"
"transform","[træns'fɔ:m]","vt.改变 改造 变换 转换 变形 vi.改变 n.变形","The city transformed after the new development.","新开发后，城市面貌发生了变化。","https://dict.youdao.com/dictvoice?type=1&audio=transform","https://dict.youdao.com/dictvoice?type=2&audio=transform"
"transformation","[.trænsfə'meiʃən]","n.变化 改造 转变 转型 转化","The transformation of the old factory into a museum was impressive.","旧工厂改造为博物馆令人印象深刻。","https://dict.youdao.com/dictvoice?type=1&audio=transformation","https://dict.youdao.com/dictvoice?type=2&audio=transformation"
"transformer","[træns'fɔ:mə]","n.变压器 转换器","The electrical transformer failed during the storm.","暴风雨中电力变压器损坏了。","https://dict.youdao.com/dictvoice?type=1&audio=transformer","https://dict.youdao.com/dictvoice?type=2&audio=transformer"
"transistor","[træn'zistə]","n.晶体管 晶体管收音机","He fixed the transistor radio.","他修好了晶体管收音机。","https://dict.youdao.com/dictvoice?type=1&audio=transistor","https://dict.youdao.com/dictvoice?type=2&audio=transistor"
"translate","[træns'leit]","vt & vi.翻译 译 解释 转移 调动","She translates books from French to English.","她将书籍从法语翻译成英语。","https://dict.youdao.com/dictvoice?type=1&audio=translate","https://dict.youdao.com/dictvoice?type=2&audio=translate"
"translation","[træns'leiʃən]","n.翻译 译文 译本 RNA 的转录 平移","The translation of the novel took two years.","这部小说的翻译花了两年时间。","https://dict.youdao.com/dictvoice?type=1&audio=translation","https://dict.youdao.com/dictvoice?type=2&audio=translation"
